Reference ID,Country,Validation Date,Amount,Currency,Rating,Type,Maturity
XZT2602,GERMANY,01/03/2019,5940000,USD,A,1,01/11/2045
XZT2603,UNITED STATES OF AMERICA,01/03/2019,7479000,USD,A,1,01/08/2034
XZT2604,GERMANY,01/02/2019,8080000,USD,AA,2,02/01/2037
XZT2605,UNITED STATES OF AMERICA,01/03/2019,886000,GBP,AA,1,01/04/2030
XZT2606,UNITED KINGDOM,01/04/2019,5215000,GBP,AA,2,01/12/2043
XZT2607,BRAZIL,01/02/2019,8091000,USD,A,1,01/12/2048
XZT2608,BRAZIL,01/03/2019,1929000,USD,A,1,01/09/2036
XZT2609,AUSTRALIA,01/03/2019,877000,USD,AAA,2,01/08/2025
XZT2610,POLAND,01/03/2019,-208000,USD,A,3,01/09/2040
XZT2611,SOUTH KOREA,01/02/2019,6051000,EUR,AA,3,01/12/2045
XZT2612,DENMARK,01/04/2019,6160000,USD,AAA,1,01/10/2034
XZT2613,AUSTRALIA,01/01/2019,5793000,USD,B,2,01/05/2023
XZT2614,UNITED STATES OF AMERICA ,01/04/2019,4170000,USD,AA,1,01/05/2046
XZT2615,GERMANY,01/03/2019,2213000,EUR,BB,3,01/01/2022
XZT2616,AUSTRALIA,01/01/2019,4237000,USD,CCC,3,01/01/2024
XZT2617,UNITED KINGDOM,01/01/2019,8874000,USD,AA,1,01/12/2028
XZT2618,SOUTH KOREA,01/04/2019,424000,USD,A,3,01/01/2036
XZT2619,SOUTH KOREA,01/01/2019,3294000,USD,CCC,3,31/03/2019
XZT2620,UNITED KINGDOM,01/02/2019,6173000,EUR,BBB,3,01/06/2026
XZT2621,SOUTH KOREA,01/02/2019,1369000,USD,A,1,01/03/2035
XZT2622,BRAZIL,01/02/2019,8884000,EUR,AA,2,01/01/2049
XZT2623,UNITED STATES OF AMERICA,01/03/2019,527000,USD,BBB,1,01/10/2022
XZT2624,SOUTH KOREA,01/04/2019,4330000,USD,A,2,01/12/2043
XZT2625,UNITED STATES OF AMERICA,01/03/2019,1050000,CHF,CCC,1,01/01/2045
XZT2626,AUSTRALIA,01/02/2019,6467000,GBP,AA,1,01/08/2026
XZT2627,UNITED STATES OF AMERICA,01/03/2019,1277000,USD,CCC,1,01/05/2025
XZT2628,UNITED STATES OF AMERICA,01/04/2019,833000,USD,AA,2,01/09/2033
XZT2629,EGYPT,01/01/2019,1981000,USD,CCC,2,01/02/2038
XZT2630,5,01/01/2019,2249000,USD,AA,2,01/09/2040
XZT2631,GERMANY,01/04/2019,2168000,USD,AAA,3,02/01/2033
XZT2632,SOUTH KOREA,01/04/2019,8660000,AUD,CCC,2,01/03/2038
XZT2633,EGYPT,01/01/2019,3247000,EUR,BB,1,01/03/2033
XZT2634,AUSTRALIA,01/02/2019,4846000,USD,BB,2,01/11/2027
XZT2635,SOUTH KOREA,01/01/2019,2509000,USD,AA,1,12/01/2035
XZT2636,CANADA,01/02/2019,1803000,USD,AAA,3,01/12/2044
XZT2637,AUSTRALIA,01/04/2019,5901000,USD,AA,2,01/01/2040
XZT2638,UNITED KINGDOM,01/04/2019,6034000,CHF,AAA,2,01/10/2041
XZT2639,URUGUAY,01/03/2019,5728000,USD,AA,3,01/03/2032
XZT2640,SWITZERLAND,01/02/2019,6688000,USD,CCC,3,01/08/2025
XZT2641,SPAIN,01/01/2019,2071000,USD,A,2,01/02/2021
XZT2642,BELGIUM,01/04/2019,7728000,USD,BB,3,01/03/2036
XZT2643,SOUTH KOREA,01/02/2019,84392,USD,A,2,01/12/2048
XZT2644,DENMARK,01/03/2019,1859000,USD,A,3,01/02/2020
XZT2645,GERMANY,01/02/2019,5636000,USD,A,1,01/06/2043
XZT2646,AUSTRALIA,01/02/2019,9762000,USD,BB,3,01/03/2034
XZT2647,BRAZIL,01/01/2019,186000,AUD,A,3,01/08/2035
XZT2648,AUSTRALIA,01/02/2019,8797000,AUD,AAA,2,01/06/2039
XZT2649,UNITED STATES OF AMERICA,01/02/2019,2179000,EUR,BB,3,01/11/2027
XZT2650,CANADA,01/03/2019,6365000,USD,BBB,3,01/01/2046
XZT2651,MEXICO,01/02/2019,4797000,USD,A,1,01/11/2025
XZT2652,CANADA,01/03/2019,3383000,USD,B,3,05/01/2019
XZT2653,CANADA,01/03/2019,5525000,USD,AA,3,01/09/2045
XZT2654,GERMANY,01/04/2019,2497000,USD,BBB,2,01/10/2022
XZT2655,AUSTRALIA,01/02/2019,7047000,USD,B,2,08/01/2046
XZT2656,EGYPT,01/01/2019,1987000,USD,A,1,01/07/2030
XZT2657,BRAZIL,01/04/2019,4025000,USD,CCC,3,01/03/2038
XZT2658,SOUTH AFRICA,01/04/2019,1554000,USD,B,2,01/05/2023
XZT2659,EGYPT,01/02/2019,6523000,USD,BBB,2,01/05/2043
XZT2660,BRAZIL,01/03/2019,812000,USD,A,3,10/01/2042
XZT2661,UNITED KINGDOM,01/03/2019,6768000,EUR,AA,2,01/04/2039
XZT2662,URUGUAY,01/03/2019,8956000,USD,AA,3,30/11/2034
XZT2663,AUSTRALIA,01/01/2019,8864000,USD,AA,2,01/07/2022
XZT2664,EGYPT,01/02/2019,46000,CHF,AAA,2,01/03/2032
XZT2665,UNITED STATES OF AMERICA,01/02/2019,2520000,CHF,AA,1,01/08/2019
XZT2666,JAPAN,01/04/2019,38000,USD,CCC,2,01/10/2032
XZT2667,UNITED KINGDOM,01/03/2019,2158000,USD,AAA,2,03/01/2031
XZT2668,UNITED KINGDOM,01/03/2019,4917000,GBP,BBB,1,03/01/2037
XZT2669,EGYPT,01/02/2019,2269000,USD,BB,2,30/09/2021
XZT2670,SOUTH KOREA,01/02/2019,6809000,EUR,AAA,2,01/10/2033
XZT2671,EGYPT,01/04/2019,2738000,GBP,B,1,01/08/2036
XZT2672,AUSTRALIA,01/03/2019,1837000,USD,AA,2,01/02/2031
XZT2673,BELGIUM,01/02/2019,4852000,USD,AAA,3,01/12/2044
XZT2674,SOUTH KOREA,01/04/2019,2493000,EUR,BBB,2,01/04/2044
XZT2675,AUSTRALIA,01/03/2019,8848000,EUR,AA,3,01/06/2029
XZT2676,CHINA,01/01/2019,3825000,USD,AA,2,01/02/2028
XZT2677,UNITED KINGDOM,01/01/2019,9961000,USD,AA,3,01/07/2040
XZT2678,BRAZIL,01/01/2019,6111000,USD,AA,2,01/11/2037
XZT2679,SOUTH KOREA,01/02/2019,7530000,USD,AA,2,01/11/2030
XZT2680,BRAZIL,01/02/2019,3158000,CHF,BB,1,01/06/2043
XZT2681,UNITED STATES OF AMERICA,01/02/2019,2619000,GBP,BBB,3,01/04/2039
XZT2682,AUSTRALIA,01/04/2019,9049000,USD,AA,2,01/09/2023
XZT2683,JAPAN,01/04/2019,492000,GBP,A,2,01/03/2037
XZT2684,AUSTRALIA,01/02/2019,3117000,EUR,AA,2,01/09/2048
XZT2685,POLAND,01/04/2019,2185000,USD,B,2,31/03/2030
XZT2686,BRAZIL,01/02/2019,2447000,EUR,BB,2,31/10/2024
XZT2687,EGYPT,01/04/2019,6085000,USD,A,2,01/12/2040
XZT2688,POLAND,01/01/2019,4601000,GBP,BBB,1,01/06/2031
XZT2689,AUSTRALIA,01/02/2019,8295000,GBP,BBB,1,01/05/2039
XZT2690,EGYPT,01/04/2019,6070000,USD,BB,2,31/05/2042
XZT2691,UNITED KINGDOM,01/03/2019,9794000,EUR,AA,2,01/04/2033
XZT2692,BELGIUM,01/03/2019,1023000,GBP,AA,1,01/10/2046
XZT2693,BRAZIL,01/04/2019,3781000,USD,BBB,2,01/02/2028
XZT2694,CANADA,01/02/2019,901000,USD,AAA,2,01/07/2030
XZT2695,UNITED STATES OF AMERICA,01/01/2019,6119000,EUR,AA,3,01/06/2027
XZT2696,FRANCE,01/02/2019,2106000,USD,AAA,3,30/06/2022
XZT2697,BRAZIL,01/04/2019,310000,USD,B,3,01/05/2044
XZT2698,AUSTRALIA,01/02/2019,7536000,EUR,BBB,1,01/07/2032
XZT2699,EGYPT,01/03/2019,2906000,USD,BB,1,01/10/2026
XZT2700,GERMANY,01/02/2019,462000,USD,AA,2,01/02/2037
XZT2701,SOUTH KOREA,01/02/2019,251000,USD,BBB,2,01/03/2048
XZT2702,NORWAY,01/04/2019,3024000,USD,CCC,1,10/01/2024
XZT2703,AUSTRALIA,01/04/2019,3592000,GBP,BBB,1,01/06/2048
XZT2704,GERMANY,01/04/2019,3010000,USD,AA,2,01/10/2030
XZT2705,BRAZIL,01/04/2019,9460000,EUR,AA,1,01/02/2031
XZT2706,GERMANY,01/02/2019,1025000,USD,AA,1,01/11/2045
XZT2707,UNITED STATES OF AMERICA,01/02/2019,568000,USD,BBB,3,01/10/2044
XZT2708,UNITED STATES OF AMERICA,01/03/2019,7495000,USD,A,3,01/12/2032
XZT2709,GERMANY,01/02/2019,5769000,GBP,AA,1,01/07/2024
XZT2710,MEXICO,01/03/2019,3527000,USD,CCC,1,01/03/2019
XZT2711,DENMARK,01/01/2019,2364000,EUR,AAA,3,01/06/2025
XZT2712,AUSTRALIA,01/01/2019,651000,GBP,A,2,01/12/2028
XZT2713,UNITED STATES OF AMERICA,01/03/2019,2148000,USD,A,2,01/03/2033
XZT2714,EGYPT,01/01/2019,2170000,EUR,AA,2,01/06/2045
XZT2715,UNITED STATES OF AMERICA,01/03/2019,2015000,USD,AA,2,01/05/2027
XZT2716,UNITED STATES OF AMERICA,01/03/2019,4977000,USD,AA,3,01/05/2041
XZT2717,AUSTRALIA,01/01/2019,997000,CAD,A,3,01/02/2022
XZT2718,BELGIUM,01/04/2019,4428000,USD,AAA,3,01/09/2045
XZT2719,GERMANY,01/01/2019,884000,USD,BBB,3,01/10/2025
XZT2720,SOUTH KOREA,01/02/2019,2164000,EUR,AA,2,01/10/2040
XZT2721,AUSTRALIA,01/01/2019,3354000,USD,A,2,01/12/2046
XZT2722,CHINA,01/02/2019,8807000,EUR,BB,3,01/01/2022
XZT2723,MEXICO,01/04/2019,2228000,USD,AA,2,01/10/2040
XZT2724,UNITED STATES OF AMERICA,01/04/2019,4944000,GBP,AAA,3,01/09/2033
XZT2725,AUSTRALIA,01/02/2019,7378000,USD,AAA,3,01/10/2034
XZT2726,SWITZERLAND,01/04/2019,2174000,USD,BBB,,01/03/2048
XZT2727,UNITED STATES OF AMERICA,01/02/2019,5769000,USD,BBB,3,01/12/2043
XZT2728,GERMANY,01/03/2019,3072000,GBP,BBB,1,01/09/2036
XZT2729,FRANCE,01/02/2019,4332000,USD,A,2,01/10/2028
XZT2730,AUSTRALIA,01/04/2019,9622000,USD,A,3,01/04/2032
XZT2731,UNITED STATES OF AMERICA,01/01/2019,5892000,USD,AAA,2,01/02/2042
XZT2732,UNITED STATES OF AMERICA,01/04/2019,8639000,CHF,CCC,3,01/08/2027
XZT2733,UNITED STATES OF AMERICA,01/03/2019,187000,USD,A,2,01/09/2044
XZT2734,AUSTRALIA,01/04/2019,8530000,USD,BB,2,01/09/2025
XZT2735,SPAIN,01/02/2019,8342000,USD,AAA,1,01/03/2038
XZT2736,BRAZIL,01/03/2019,8136000,USD,AA,2,02/01/2026
XZT2737,RUSSIA,01/01/2019,8110000,USD,A,1,30/11/2048
XZT2738,BELGIUM,01/04/2019,6278000,USD,A,3,31/12/2028
XZT2739,UNITED STATES OF AMERICA,01/04/2019,6038000,USD,BB,1,01/08/2036
XZT2740,SOUTH KOREA,01/03/2019,7325000,GBP,BB,1,01/11/2032
XZT2741,RUSSIA,01/04/2019,7999000,USD,A,3,01/03/2037
XZT2742,MEXICO,01/04/2019,1893000,USD,A,3,06/01/2027
XZT2743,MEXICO,01/02/2019,7587000,CHF,A,1,11/01/2025
XZT2744,UNITED STATES OF AMERICA,01/03/2019,7309000,USD,A,2,01/12/2047
XZT2745,SOUTH KOREA,01/02/2019,1634000,EUR,A,2,03/01/2046
XZT2746,AUSTRALIA,01/04/2019,668527,GBP,B,1,01/01/2027
XZT2747,AUSTRALIA,01/03/2019,5807000,USD,A,1,01/04/2035
XZT2748,AUSTRALIA,01/01/2019,124000,GBP,A,2,01/07/2027
XZT2749,URUGUAY,01/02/2019,4470000,USD,BBB,1,01/12/2042
XZT2750,EGYPT,01/02/2019,-8514000,USD,AA,2,01/02/2042
XZT2751,UNITED KINGDOM,01/04/2019,849000,USD,AAA,3,01/08/2041
XZT2752,6,01/04/2019,2382000,EUR,AA,1,01/05/2032
XZT2753,CANADA,01/02/2019,8798000,USD,BBB,2,01/11/2019
XZT2754,EGYPT,01/04/2019,6429000,EUR,AAA,2,01/07/2020
XZT2755,UNITED STATES OF AMERICA,01/02/2019,4261000,CHF,B,2,01/02/2047
XZT2756,SOUTH KOREA,01/02/2019,9788000,GBP,BBB,3,01/09/2034
XZT2757,NORWAY,01/01/2019,1026000,AUD,AA,2,01/07/2028
XZT2758,AUSTRALIA,01/03/2019,6863000,USD,A,3,01/09/2032
XZT2759,BELGIUM,01/02/2019,926000,USD,A,3,01/11/2039
XZT2760,UNITED KINGDOM,01/04/2019,3135000,GBP,AA,2,01/08/2024
XZT2761,UNITED KINGDOM,01/01/2019,8154000,USD,AA,1,01/02/2039
XZT2762,EGYPT,01/03/2019,2970000,USD,A,2,01/10/2029
XZT2763,UNITED STATES OF AMERICA,01/02/2019,1407000,GBP,AA,2,01/11/2033
XZT2764,UNITED STATES OF AMERICA,01/02/2019,8490000,USD,B,1,01/05/2031
XZT2765,AUSTRALIA,01/04/2019,7003000,CHF,AAA,1,01/11/2023
XZT2766,EGYPT,01/03/2019,6228000,USD,B,1,01/08/2032
XZT2767,EGYPT,01/04/2019,1439000,GBP,BB,2,01/04/2040
XZT2768,RUSSIA,01/02/2019,305000,USD,AA,3,01/09/2029
XZT2769,FRANCE,01/03/2019,1222000,GBP,A,1,01/10/2046
XZT2770,SOUTH AFRICA,01/04/2019,2145000,USD,A,3,01/09/2034
XZT2771,GERMANY,01/03/2019,535000,USD,A,2,01/05/2029
XZT2772,SWITZERLAND,01/04/2019,2190000,USD,BBB,3,01/07/2043
XZT2773,POLAND,01/01/2019,4446000000000,USD,BBB,1,28/02/2033
XZT2774,UNITED STATES OF AMERICA,01/02/2019,8680000,CHF,AAA,2,01/11/2026
XZT2775,SOUTH KOREA,01/02/2019,1259000,USD,AA,1,01/04/2038
XZT2776,CANADA,01/04/2019,7850000,GBP,A,2,01/12/2042
XZT2777,FRANCE,01/01/2019,9232000,EUR,AA,2,01/08/2032
XZT2778,UNITED STATES OF AMERICA,01/02/2019,5021000,USD,AAA,3,01/07/2020
XZT2779,CHINA,01/02/2019,1584000,USD,A,1,01/05/2044
XZT2780,SOUTH KOREA,01/02/2019,7339000,USD,AA,2,01/08/2040
XZT2781,SOUTH KOREA,01/03/2019,8934000,USD,AA,3,01/02/2041
XZT2782,UNITED KINGDOM,01/03/2019,6212000,USD,AA,1,01/04/2039
XZT2783,AUSTRALIA,01/02/2019,3553000,EUR,AA,1,01/03/2022
XZT2784,POLAND,01/01/2019,738000,USD,AA,2,01/08/2031
XZT2785,MEXICO,01/01/2019,3708000,,A,1,01/11/2041
XZT2786,DENMARK,01/02/2019,1423000,USD,A,1,01/05/2032
XZT2787,POLAND,01/02/2019,5098000,USD,BB,2,01/02/2027
XZT2788,AUSTRIA,01/02/2019,1627000,USD,A,2,01/04/2039
XZT2789,AUSTRALIA,01/04/2019,901000,USD,A,3,01/09/2041
XZT2790,CANADA,01/03/2019,7005000,GBP,AA,3,01/04/2035
XZT2791,EGYPT,01/04/2019,8617000,USD,A,2,01/04/2043
XZT2792,MEXICO,01/01/2019,5065000,USD,BB,3,01/02/2045
XZT2793,UNITED STATES OF AMERICA,01/02/2019,749000,USD,BB,3,01/05/2039
XZT2794,SOUTH KOREA,01/02/2019,3519000,GBP,A,2,11/01/2038
XZT2795,UNITED STATES OF AMERICA,01/02/2019,1502000,USD,AA,1,01/12/2033
XZT2796,UNITED KINGDOM,01/01/2019,8875000,USD,A,3,01/02/2045
XZT2797,UNITED STATES OF AMERICA,01/02/2019,9727000,USD,AA,2,01/03/2023
XZT2798,POLAND,01/02/2019,4792000,USD,AA,1,01/10/2022
XZT2799,AUSTRALIA,01/03/2019,1617000,USD,AA,1,01/12/2027
XZT2800,POLAND,01/02/2019,1345000,EUR,A,1,01/10/2027
XZT2801,UNITED STATES OF AMERICA,01/02/2019,8140000,USD,CCC,2,01/11/2037
XZT2802,GERMANY,01/03/2019,1196000,USD,AA,3,01/09/2035
XZT2803,EGYPT,01/02/2019,7833000,CHF,AA,2,01/03/2040
XZT2804,EGYPT,TRUE,775000,USD,B,2,10/01/2032
XZT2805,SOUTH KOREA,01/02/2019,3709000,USD,AA,3,01/06/2031
XZT2806,GERMANY,01/02/2019,9004000,USD,B,2,01/02/2049
XZT2807,NORWAY,01/01/2019,2238000,USD,BB,2,01/06/2028
XZT2808,SOUTH KOREA,01/04/2019,1105000,USD,A,1,01/05/2034
XZT2809,POLAND,01/01/2019,3537000,USD,CCC,3,01/08/2041
XZT2810,SOUTH KOREA,01/04/2019,1771000,CHF,BB,3,01/11/2034
XZT2811,UNITED KINGDOM,01/03/2019,209000,USD,AA,1,01/09/2024
XZT2812,POLAND,01/02/2019,8490000,USD,AAA,3,01/03/2028
XZT2813,UNITED KINGDOM,01/02/2019,6834000,USD,BB,1,01/01/2034
XZT2814,SOUTH AFRICA,01/04/2019,4803000,EUR,AA,2,01/05/2033
XZT2815,AUSTRALIA,01/02/2019,5352000,USD,BBB,2,30/06/2027
XZT2816,SPAIN,01/02/2019,9019395,USD,AA,2,01/10/2047
XZT2817,JAPAN,01/02/2019,9397000,GBP,BB,3,12/31/2039
XZT2818,SOUTH AFRICA,01/04/2019,9631024,USD,AA,3,30/06/2031
XZT2819,AUSTRALIA ,01/02/2019,1406000,GBP,BB,2,01/12/2038
XZT2820,AUSTRALIA,01/01/2019,6064000,USD,BB,3,01/07/2043
XZT2821,GERMANY,TRUE,933000,USD,AAA,2,31/07/2019
XZT2822,MEXICO,01/01/2019,6187000,USD,AA,2,01/02/2028
XZT2823,EGYPT,01/03/2019,8766000,USD,CCC,2,01/02/2046
XZT2824,AUSTRALIA,01/03/2019,5304000,GBP,B,1,01/01/2024
XZT2825,RUSSIA,01/02/2019,2129000,USD,AAA,1,01/05/2033
XZT2826,SOUTH KOREA,01/04/2019,643000,USD,BB,1,01/10/2019
XZT2827,POLAND,01/02/2019,8635000,USD,AA,1,01/12/2035
XZT2828,GERMANY,01/04/2019,2861000,GBP,A,1,01/06/2031
XZT2829,AUSTRALIA,01/03/2019,5639000,USD,AAA,3,01/07/2032
XZT2830,GERMANY,01/04/2019,5153000,USD,A,2,01/09/2040
XZT2831,UNITED STATES OF AMERICA,01/03/2019,6972000,CHF,AAA,2,01/08/2047
XZT2832,BRAZIL,01/04/2019,455000,USD,BB,3,03/01/2026
XZT2833,GERMANY,01/02/2019,8719000,USD,A,1,01/11/2026
XZT2834,AUSTRALIA,01/02/2019,4749000,USD,BBB,2,01/06/2039
XZT2835,GERMANY,01/01/2019,1981000,USD,A,1,01/02/2033
XZT2836,AUSTRALIA,01/04/2019,5375000,EUR,BB,2,01/09/2045
XZT2837,JAPAN,01/04/2019,2860000,USD,A,2,01/05/2028
XZT2838,AUSTRALIA,01/02/2019,2377000,EUR,B,2,01/12/2023
XZT2839,CHINA,01/01/2019,3724000,EUR,CCC,2,01/06/2035
XZT2840,DENMARK,01/04/2019,1031000,USD,CCC,2,01/05/2039
XZT2841,DENMARK,01/04/2019,5522000,USD,A,2,01/11/2029
XZT2842,BRAZIL,01/02/2019,1785000,GBP,AAA,2,01/09/2046
XZT2843,UNITED STATES OF AMERICA,01/02/2019,3378000,USD,BB,2,01/12/2021
XZT2844,UNITED KINGDOM,01/04/2019,2541000,GBP,AAA,2,01/02/2022
XZT2845,UNITED STATES OF AMERICA,01/01/2019,5177000,USD,AA,2,08/01/2038
XZT2846,URUGUAY,01/01/2019,9458000,USD,A,1,01/07/2025
XZT2847,EGYPT,01/04/2019,182000,EUR,BBB,1,01/08/2020
XZT2848,JAPAN,01/01/2019,6587000,USD,A,2,01/06/2046
XZT2849,UNITED STATES OF AMERICA,01/04/2019,7801000,EUR,BB,1,01/08/2026
XZT2850,GERMANY,01/03/2019,4991000,USD,BBB,3,01/01/2025
XZT2851,POLAND,01/02/2019,7880000,USD,AA,2,01/02/2046
XZT2852,AUSTRALIA,01/03/2019,6864000,AUD,AA,2,01/06/2044
XZT2853,SOUTH KOREA,01/02/2019,4291000,EUR,AAA,3,01/02/2048
XZT2854,CANADA,01/03/2019,9569000,GBP,AA,1,01/02/2023
XZT2855,UNITED STATES OF AMERICA,01/04/2019,2425000,USD,AA,3,01/04/2042
XZT2856,EGYPT,01/02/2019,656000,EUR,BB,3,01/02/2021
XZT2857,UNITED STATES OF AMERICA,01/03/2019,472000,USD,AAA,3,01/06/2048
XZT2858,BRAZIL,01/04/2019,1111000,EUR,CCC,3,01/09/2032
XZT2859,UNITED KINGDOM,01/04/2019,4366000,USD,AAA,3,01/03/2019
XZT2860,EGYPT,01/04/2019,7052000,USD,A,1,01/02/2023
XZT2861,SOUTH KOREA,01/02/2019,6330000,USD,BB,2,01/07/2020
XZT2862,UNITED STATES OF AMERICA,01/03/2019,268000,USD,BBB,1,01/04/2027
XZT2863,EGYPT,01/01/2019,1459000,USD,AAA,3,01/08/2030
XZT2864,SOUTH KOREA,01/04/2019,9153000,EUR,AA,1,01/05/2036
XZT2865,EGYPT,01/03/2019,114000,USD,AA,1,31/03/2023
XZT2866,UNITED KINGDOM,01/01/2019,1483000,USD,A,2,05/01/2041
XZT2867,UNITED STATES OF AMERICA,01/02/2019,6715000,USD,AAA,2,01/06/2034
XZT2868,UNITED STATES OF AMERICA,01/02/2019,1026000,USD,BB,3,01/12/2022
XZT2869,CHINA,01/03/2019,5258000,USD,A,2,01/12/2026
XZT2870,JAPAN,01/03/2019,3347000,USD,AAA,2,01/01/2043
XZT2871,UNITED STATES OF AMERICA,01/02/2019,7423000,USD,A,2,01/12/2046
XZT2872,GERMANY,01/03/2019,9583000,EUR,A,2,01/09/2021
XZT2873,MEXICO,01/04/2019,9673000,USD,AA,2,01/09/2040
XZT2874,GERMANY,01/01/2019,2024000,CHF,B,2,01/03/2027
XZT2875,UNITED STATES OF AMERICA,01/04/2019,5858000,CHF,A,3,01/09/2039
XZT2876,UNITED STATES OF AMERICA,01/03/2019,6930000,USD,AA,2,01/06/2020
XZT2877,UNITED STATES OF AMERICA,01/03/2019,6013000,USD,BBB,3,01/06/2022
XZT2878,GERMANY,01/03/2019,6329000,USD,B,3,01/04/2039
XZT2879,GERMANY,01/03/2019,4138000,USD,B,2,01/07/2046
XZT2880,BRAZIL,01/04/2019,9535000,USD,BB,3,03/01/2038
XZT2881,EGYPT,01/03/2019,6044000000000,USD,AAA,2,01/08/2048
XZT2882,POLAND,01/03/2019,9195000,EUR,BB,1,01/10/2039
XZT2883,UNITED STATES OF AMERICA,01/04/2019,2800000,USD,AA,3,01/12/2037
XZT2884,EGYPT,01/02/2019,9718000,USD,BBB,3,01/05/2044
XZT2885,EGYPT,01/04/2019,7295000,USD,BB,1,01/09/2031
XZT2886,UNITED STATES OF AMERICA,01/03/2019,1577000,USD,BB,3,01/09/2042
XZT2887,UNITED STATES OF AMERICA,01/04/2019,8972000,EUR,B,2,01/10/2048
XZT2888,UNITED KINGDOM,01/03/2019,8160000,CHF,A,1,01/06/2023
XZT2889,EGYPT,01/03/2019,8685000,USD,AA,1,01/11/2025
XZT2890,BRAZIL,01/01/2019,1495000,USD,A,2,01/10/2045
XZT2891,AUSTRALIA,01/02/2019,4078000,USD,A,3,31/12/2032
XZT2892,SOUTH KOREA,01/02/2019,7097000,AUD,B,1,01/07/2027
XZT2893,CANADA,01/02/2019,2453000,USD,A,2,01/04/2041
XZT2894,SOUTH KOREA,01/01/2019,7434000,USD,A,2,01/07/2024
XZT2895,EGYPT,01/04/2019,8060000,USD,A,3,01/09/2029
XZT2896,MEXICO,01/02/2019,4470000,USD,BBB,2,01/02/2027
XZT2897,GERMANY,01/03/2019,5908000,USD,BBB,3,31/03/2038
XZT2898,UNITED KINGDOM,01/02/2019,7243000,USD,A,2,01/03/2023
XZT2899,GERMANY,01/03/2019,2869000,USD,AA,2,01/02/2047
XZT2900,AUSTRALIA,01/04/2019,7243000,USD,CCC,2,01/01/2022
XZT2901,UNITED KINGDOM,01/02/2019,1681000,USD,B,3,01/10/2048
XZT2902,RUSSIA,01/03/2019,2124000,USD,BB,1,01/03/2037
XZT2903,FRANCE,01/04/2019,6283000,USD,AAA,3,01/09/2043
XZT2904,BRAZIL,01/03/2019,3584000,CHF,A,3,01/10/2047
XZT2905,CANADA,01/04/2019,4827000,USD,AAA,1,01/08/2046
XZT2906,UNITED KINGDOM,01/04/2019,1999000,USD,AA,1,01/07/2025
XZT2907,BRAZIL,01/02/2019,9888000,USD,AA,2,01/06/2046
XZT2908,SWITZERLAND,01/04/2019,2363000,USD,A,3,01/06/2044
XZT2909,UNITED STATES OF AMERICA,01/02/2019,6200000,GBP,AA,3,30/11/2041
XZT2910,GERMANY,01/02/2019,9510000,USD,BB,1,01/03/2045
XZT2911,RUSSIA,01/01/2019,7884000,USD,A,1,01/04/2022
XZT2912,AUSTRALIA,01/01/2019,1648000,USD,A,2,01/10/2038
XZT2913,UNITED STATES OF AMERICA,01/04/2019,2091000,AUD,AA,3,11/01/2034
XZT2914,BRAZIL,01/04/2019,9335000,AUD,AA,2,01/05/2021
XZT2915,UNITED STATES OF AMERICA ,01/01/2019,4592000,USD,BB,3,08/01/2044
XZT2916,CANADA,01/03/2019,7552000,Swiss Franc,A,1,01/12/2046
XZT2917,UNITED STATES OF AMERICA,01/04/2019,5273000,USD,A,2,01/02/2025
XZT2918,UNITED STATES OF AMERICA,01/03/2019,1911000,USD,AA,2,01/08/2045
XZT2919,AUSTRALIA,01/03/2019,188000,USD,CCC,3,01/04/2036
XZT2920,GERMANY,01/04/2019,1242000,USD,AA,2,01/09/2040
XZT2921,UNITED STATES OF AMERICA,01/02/2019,5546000,USD,AA,3,01/10/2028
XZT2922,UNITED STATES OF AMERICA,01/02/2019,3585000,USD,AA,3,01/10/2047
XZT2923,SWITZERLAND,01/02/2019,16000,GBP,A,3,01/01/2022
XZT2924,EGYPT,01/04/2019,5481000,USD,AAA,3,01/12/2046
XZT2925,UNITED STATES OF AMERICA,01/04/2019,5971000,EUR,AA,3,01/03/2047
XZT2926,CANADA,01/03/2019,3406000,AUD,A,1,01/09/2039
XZT2927,SOUTH KOREA,01/01/2019,5008000,GBP,CCC,2,05/01/2030
XZT2928,GERMANY,01/01/2019,5250000,EUR,CCC,1,01/02/2035
XZT2929,MEXICO,01/02/2019,221000,USD,AAA,2,01/03/2041
XZT2930,GERMANY,01/02/2019,3688000,USD,AA,2,01/08/2037
XZT2931,FRANCE,01/02/2019,7510000,USD,CCC,2,01/06/2034
XZT2932,UNITED STATES OF AMERICA ,01/03/2019,6390000,USD,AA,2,01/01/2023
XZT2933,MEXICO,01/03/2019,6643000,CHF,AA,3,01/07/2043
XZT2934,AUSTRALIA,01/04/2019,4295000,USD,AA,3,01/09/2037
XZT2935,CHINA,01/03/2019,6516000,USD,B,3,04/01/2043
XZT2936,EGYPT,01/04/2019,832000,GBP,B,1,01/02/2041
XZT2937,POLAND,01/02/2019,3004000,USD,A,2,30/04/2033
XZT2938,5,01/01/2019,1599000,USD,AA,1,01/05/2047
XZT2939,GERMANY,01/04/2019,9136000,GBP,AA,3,01/11/2043
XZT2940,SPAIN,01/01/2019,1184000,USD,AA,1,01/01/2043
XZT2941,CANADA,01/04/2019,5958000,USD,CCC,1,01/09/2030
XZT2942,POLAND,01/02/2019,2645000,USD,BB,3,01/02/2047
